"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Summary statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Ontario","2016A000235","Software publishers [51321]","Operating profit margin","Percent","239","units","0","v100304113","7.1.4","5.3","","","","1"
"2015","Ontario","2016A000235","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating revenue","Dollars","81","millions","6","v100304114","7.2.1","3132.3","","","","1"
"2015","Ontario","2016A000235","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating expenses","Dollars","81","millions","6","v100304115","7.2.2","2664.2","","","","1"
"2015","Ontario","2016A000235","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304116","7.2.3","1064.1","","","","1"
"2015","Ontario","2016A000235","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating profit margin","Percent","239","units","0","v100304117","7.2.4","14.9","","","","1"
"2015","Ontario","2016A000235","Computer systems design and related services [54151]","Operating revenue","Dollars","81","millions","6","v100304118","7.3.1","23497.8","","","","1"
"2015","Ontario","2016A000235","Computer systems design and related services [54151]","Operating expenses","Dollars","81","millions","6","v100304119","7.3.2","20461.8","","","","1"
"2015","Ontario","2016A000235","Computer systems design and related services [54151]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304120","7.3.3","9328.6","","","","1"
"2015","Ontario","2016A000235","Computer systems design and related services [54151]","Operating profit margin","Percent","239","units","0","v100304121","7.3.4","12.9","","","","1"
"2015","Manitoba","2016A000246","Software publishers [51321]","Operating revenue","Dollars","81","millions","6","v100304122","8.1.1","35.2","","","","1"
"2015","Manitoba","2016A000246","Software publishers [51321]","Operating expenses","Dollars","81","millions","6","v100304123","8.1.2","30.9","","","","1"
"2015","Manitoba","2016A000246","Software publishers [51321]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304124","8.1.3","16.9","","","","1"
"2015","Manitoba","2016A000246","Software publishers [51321]","Operating profit margin","Percent","239","units","0","v100304125","8.1.4","12.3","","","","1"
"2015","Manitoba","2016A000246","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating revenue","Dollars","81","millions","6","v100304126","8.2.1","72.9","","","","1"
"2015","Manitoba","2016A000246","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating expenses","Dollars","81","millions","6","v100304127","8.2.2","64.7","","","","1"
"2015","Manitoba","2016A000246","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304128","8.2.3","34.2","","","","1"
"2015","Manitoba","2016A000246","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating profit margin","Percent","239","units","0","v100304129","8.2.4","11.4","","","","1"
"2015","Manitoba","2016A000246","Computer systems design and related services [54151]","Operating revenue","Dollars","81","millions","6","v100304130","8.3.1","437.7","","","","1"
"2015","Manitoba","2016A000246","Computer systems design and related services [54151]","Operating expenses","Dollars","81","millions","6","v100304131","8.3.2","384.4","","","","1"
"2015","Manitoba","2016A000246","Computer systems design and related services [54151]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304132","8.3.3","217.8","","","","1"
"2015","Manitoba","2016A000246","Computer systems design and related services [54151]","Operating profit margin","Percent","239","units","0","v100304133","8.3.4","12.2","","","","1"
"2015","Saskatchewan","2016A000247","Software publishers [51321]","Operating revenue","Dollars","81","millions","6","v100304134","9.1.1","44.7","","","","1"
"2015","Saskatchewan","2016A000247","Software publishers [51321]","Operating expenses","Dollars","81","millions","6","v100304135","9.1.2","42.1","","","","1"
"2015","Saskatchewan","2016A000247","Software publishers [51321]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304136","9.1.3","26.4","","","","1"
"2015","Saskatchewan","2016A000247","Software publishers [51321]","Operating profit margin","Percent","239","units","0","v100304137","9.1.4","5.8","","","","1"
"2015","Saskatchewan","2016A000247","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating revenue","Dollars","81","millions","6","v100304138","9.2.1","19.8","","","","1"
"2015","Saskatchewan","2016A000247","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating expenses","Dollars","81","millions","6","v100304139","9.2.2","","x","","","1"
"2015","Saskatchewan","2016A000247","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304140","9.2.3","","x","","","1"
"2015","Saskatchewan","2016A000247","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating profit margin","Percent","239","units","0","v100304141","9.2.4","","x","","","1"
"2015","Saskatchewan","2016A000247","Computer systems design and related services [54151]","Operating revenue","Dollars","81","millions","6","v100304142","9.3.1","436.8","","","","1"
"2015","Saskatchewan","2016A000247","Computer systems design and related services [54151]","Operating expenses","Dollars","81","millions","6","v100304143","9.3.2","368.9","","","","1"
"2015","Saskatchewan","2016A000247","Computer systems design and related services [54151]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304144","9.3.3","188.5","","","","1"
"2015","Saskatchewan","2016A000247","Computer systems design and related services [54151]","Operating profit margin","Percent","239","units","0","v100304145","9.3.4","15.6","","","","1"
"2015","Alberta","2016A000248","Software publishers [51321]","Operating revenue","Dollars","81","millions","6","v100304146","10.1.1","711.6","","","","1"
"2015","Alberta","2016A000248","Software publishers [51321]","Operating expenses","Dollars","81","millions","6","v100304147","10.1.2","633.8","","","","1"
"2015","Alberta","2016A000248","Software publishers [51321]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304148","10.1.3","317.1","","","","1"
"2015","Alberta","2016A000248","Software publishers [51321]","Operating profit margin","Percent","239","units","0","v100304149","10.1.4","10.9","","","","1"
"2015","Alberta","2016A000248","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating revenue","Dollars","81","millions","6","v100304150","10.2.1","473.3","","","","1"
"2015","Alberta","2016A000248","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating expenses","Dollars","81","millions","6","v100304151","10.2.2","426.6","","","","1"
"2015","Alberta","2016A000248","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304152","10.2.3","159.7","","","","1"
"2015","Alberta","2016A000248","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating profit margin","Percent","239","units","0","v100304153","10.2.4","9.8","","","","1"
"2015","Alberta","2016A000248","Computer systems design and related services [54151]","Operating revenue","Dollars","81","millions","6","v100304154","10.3.1","4687.0","","","","1"
"2015","Alberta","2016A000248","Computer systems design and related services [54151]","Operating expenses","Dollars","81","millions","6","v100304155","10.3.2","4017.5","","","","1"
"2015","Alberta","2016A000248","Computer systems design and related services [54151]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304156","10.3.3","1747.8","","","","1"
"2015","Alberta","2016A000248","Computer systems design and related services [54151]","Operating profit margin","Percent","239","units","0","v100304157","10.3.4","14.3","","","","1"
"2015","British Columbia","2016A000259","Software publishers [51321]","Operating revenue","Dollars","81","millions","6","v100304158","11.1.1","1327.6","","","","1"
"2015","British Columbia","2016A000259","Software publishers [51321]","Operating expenses","Dollars","81","millions","6","v100304159","11.1.2","1255.1","","","","1"
"2015","British Columbia","2016A000259","Software publishers [51321]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304160","11.1.3","616.2","","","","1"
"2015","British Columbia","2016A000259","Software publishers [51321]","Operating profit margin","Percent","239","units","0","v100304161","11.1.4","5.5","","","","1"
"2015","British Columbia","2016A000259","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating revenue","Dollars","81","millions","6","v100304162","11.2.1","558.6","","","","1"
